"","abortus","aktivist","aktivizam","atraktivna","autoritet","bogat","bolest","bordel","brak","budizam","dama","delirij","devijacija","devijantno","diskriminacija","djevojka","drolja","etika","fantazija","feministkinja","feminizam","flerta","genitalije","genitalni","glamurozna","glava","gospodin","gospodina","grijeh","harem","heteroseksualac","hijerarhija","hinduizam","hiv","homofobija","identitet","imaginarno","incest","islam","jednakost","judaizam","karijera","kastracija","klopka","kontracepcija","kurva","legalizirati","lezbijka","lgbt","lijepa","ljubav","lopta","mafija","majka","matematika","medvjed","miraz","moda","naknada","napad","napustiti","nasilje","nebo","nelagoda","nemoralno","nenormalna","neprirodno","nered","netolerancija","nevidljiva","nevidljivost","obitelj","obrazovanje","obrnuto","okrivljavanje","orgija","osuditi","otac","plodno","plodnost","ponos","porno","pornografija","poslodavac","pravda","preljub","prirodno","pristanak","privilegija","proganjanje","promet","prostitucija","prostitutka","queer","radikalno","radnik","raj","razvod","religija","religiozan","represija","rod","roditelj","roditeljstvo","sakrament","samosvijest","savjetovanje","segregacija","seks","seksi","seksizam","seksualno","seksualnost","sentimentalna","sida","silovanje","slatko","sleng","spasenje","sport","stabljika","status","stav","stereotip","tijelo","tranzicija","ubojstvo","ugnjetavanje","uloga","umjetnost","uvreda","uvredljivo","uznemiravanje","vagina","varanje","vodstvo","vrag","zamjenica","zamka","zaposlenik","zina","zlo","zlostavljanje"
"preljub",0.167495884474179,0.0936207417461007,0.0462698859472646,-0.00313392767830617,0.193819775345474,-0.00563759767065062,0.136818268823598,0.0764686823253649,0.232323241527317,-0.00114530511607676,-0.0031913237370726,-0.0471891457492889,0.0828593616045016,0.000628602080435551,0.175653299718033,-0.0292960396229976,0.00270775823961053,0.0168471634832345,0.0930208441161583,0.0709375020220502,0.0966703792577698,0.00615763180532748,0.0498765481510539,0.0580234248165975,-0.0185496105798104,-0.0673032431854905,0.0372819505282168,0.0308567633656411,0.399456182671793,0.0695737279882599,0.00570084963745894,0.116579036457173,0.0365999959814831,0.0930113887501375,0.126790789891915,0.106336684376819,0.101382393126836,0.310518160445648,0.0647559847497189,0.0945516433576078,0.0273010482735019,0.0304685633042795,0.0898896420284435,0.0119640102560609,0.135441753152493,0.0385692122272549,0.083297946939464,0.104779134576577,0.0241130816573709,0.014133012646355,0.0807934894452182,-0.090576238939137,-0.0191027030071961,0.0679890831484907,0.0184122522143722,-0.110230804572631,0.0520096065156337,-0.0610516857114247,0.132294928883154,0.209752663467366,0.0245725678617573,0.268315250553225,-0.0572671164256603,0.0476191811568893,0.212370596065837,0.0335836817408575,0.0981778671783196,0.094717377619631,0.192146195895293,0.0574132107234088,0.022122266863827,0.00158108552104334,0.125780353829815,-0.0477915232654094,0.159770532600305,0.0697660621060291,0.140462339782976,0.12747855963413,0.0526454126819867,0.0242442467442072,0.0835240642240081,0.0534916410447657,0.0592650414783106,0.159966799004982,0.139114672232213,1,-0.00562399441620734,0.142838357428002,0.0557304149113099,0.102393846772554,0.0107154997882889,0.209056212457931,0.0739024026357903,-0.0252035625444243,-0.0106035763560505,0.0685807797340671,0.0219342016858098,0.210068101926527,0.0899751028716712,0.0779315128409225,0.12250533434109,0.0320137908285947,0.218143315347327,0.0763741470336456,0.0491790378461284,-0.0349442100892962,0.0613990336693544,0.0584951822879824,0.197781956271054,-0.0391485939515151,0.23205709481282,0.171211248120317,0.165249945079863,-0.0375630779652208,0.00600079488203046,0.365338878192343,-0.0601596033353173,0.0348170670311878,0.168145839852144,0.0238354151389527,-0.0486175967518223,0.0241109986067925,0.0779710168175143,0.0233999101985069,0.0151030340164262,-0.0380126606568846,0.432231320226993,0.271235127075884,0.00827202409135429,-0.0304624267627859,0.159686616225051,0.100933556938744,0.215557843046501,0.0219303972055891,0.195933261467192,0.00863798972025481,0.0800049307403135,0.00300375628242321,0.0724631659527472,0.0611892627699919,-0.0238782653791926,0.149240834691186,0.302136032514488
"prirodno",-0.00257347576534877,0.0363884757523883,-0.0250004470788354,0.171708794145085,0.0194581840258889,0.171295496656477,0.174457253787527,-0.0301141941562767,0.137622334452991,0.0213646132415048,-0.00841760272279956,-0.0136603048134268,0.0280071147593399,0.187190591023091,0.136984905033804,0.084382537412178,-0.0396333278957499,0.0824121030766577,0.0790528995307364,-0.0158078556299497,0.0472926434565037,-0.0194851453536335,-0.00902563599483421,0.0180643176939786,0.0381191962918885,-0.00459557038510429,0.0396541215149863,-0.032771346772076,0.197575018042338,0.047887573880785,0.0235761195740092,0.172327074414869,0.130527944483495,0.0482775679780741,0.12032709176753,0.0413080736104874,0.118150240525198,0.0858218943743885,0.126330010257988,0.0862697132549254,0.101852428005377,0.0449766360931751,0.110459089260194,0.050231958076461,0.0202519638189677,-0.0630130899110915,-0.0468618073862394,0.0779041515563677,0.111429416933147,0.107167074316484,0.228229047529198,0.0286617139045562,-0.0197903495934949,0.112548815387006,0.040282428551262,0.057976437693818,-0.0550466429927032,0.134306206177154,-0.0344317196194318,-0.0572689161968808,0.033073256622919,0.195905469775859,0.0755334970140492,0.0574508512676263,0.235013400618912,0.0301056030602499,0.226392856763973,0.0379482637625418,0.0965500113316144,0.133454882375453,0.0178043620747542,0.109435360619627,0.166692118109987,0.172472624359386,0.0956411022045979,-0.077893005024035,0.0665535344837692,0.0579390267172805,0.208654957903457,0.0366479000238886,0.143958903679595,0.0152991649689274,0.0172822613638885,-0.0175351606796536,0.13150718753762,-0.00562399441620734,1,-0.0449283153044811,0.0795630059688387,0.0897116091398522,-0.0905689119168982,0.118416915390391,-0.0343023509787463,0.00619235859933735,0.144463845402109,0.0966056352563475,0.121380838806704,0.00144927741820371,0.126272280149577,0.0977180802426014,0.000203929038373241,0.125613347501646,0.130670271511181,0.100442830373794,-0.0192744575199362,0.121006741929291,-0.00888111593403478,-0.00135166038676683,0.109992128365573,0.0791424037848775,0.0446038412702728,0.170913897741652,0.126026120257228,0.079233929365858,-0.0708689088932353,6.47389981057528e-05,0.266107550436279,0.0336552560632165,0.0487444564017583,0.100146215399618,0.05728816670416,-0.00412046958237915,0.19302012293477,0.130335919382995,0.110326327388976,0.0874506410520144,-0.0100884712225056,0.0897183220485677,0.0351514845396941,0.159334061409107,0.0720155051265105,0.137105527189019,0.0247046520573707,0.0798088474501032,0.0825498387284688,0.103605776297547,-0.0019824625179794,-0.0396431070683007,-0.0449880247744915,-0.00286729123061162,-0.0353656942969392,0.226212751317548,0.0490391145879244
"pristanak",0.227394635861109,0.0453502769614561,-0.0034307367094103,0.00301518725868654,0.156658063380488,0.0321415417759432,0.0820387886146453,0.0107421700908966,0.211220943178949,0.020404850345258,0.0203271483650396,-0.0504721529701096,0.0395087822242828,0.0354639450817222,0.0172518687162194,-0.0625985027132404,-0.00200079086332546,-0.0105160870165705,-0.0517211256243523,-0.0842739375580106,-0.0811549168412472,-0.0509289963988113,-0.107270861527851,0.0211629689378394,-0.0747327807566543,-0.0409315616520944,0.0140501312632029,0.0457665503704236,0.0565102504701456,0.0785440469490768,-0.0161091986432033,-0.0212763206716528,-0.0265062030801215,0.156849946542114,0.1316741016052,0.204499822600713,-0.0259920401756568,0.0401231244993244,-0.0779228416819598,0.138174225268152,0.102970564690966,-0.00188260111490924,0.113064286459728,-0.0325094757341461,0.0208852731248118,-0.0377596739415502,0.077272632526238,-0.0433671635294519,0.00116211340018744,-0.0339863280113427,0.04372662636834,-0.153162676283341,-0.121004862774254,0.089802620201168,-0.00901067595710528,-0.0385769631675642,0.191043313265796,0.0162100304518753,0.0978777347747581,0.0370168918385119,0.0290678876185978,0.0170828419227512,-0.0172278652350538,0.00893169170162205,0.00958807086365052,0.0290528925668887,-0.0265639771191043,0.0110897787932567,-0.00302507243751612,-0.08139007364276,-0.0362814642230043,0.0307612092065487,0.120938264392722,-0.0605397029717621,0.0696959791250344,0.00870489028465339,0.0651120015124624,0.163157027771595,-0.0645089614420199,0.144313138359834,0.0846893122960884,-0.0296721077039439,-0.00258454608134901,0.197605449182067,0.0700158194758259,0.142838357428002,-0.0449283153044811,1,0.0827076268467913,-0.0408780055135918,0.00934078584382094,-0.0273034575805176,0.0180371729989506,-0.0335100468744133,0.0144648140251998,0.0242699814197052,0.0224618145150434,0.382176632012136,-0.0277777802590863,0.0285850618684052,0.0118668372178641,0.013120100334104,0.167971970242009,0.0907574431066084,0.143300688273183,0.0388868904320783,0.147160195044315,0.0198772047709255,0.137754080558368,-0.04742266801715,0.0440017739698299,0.134825198609144,0.0903737004473276,-0.0101469584295365,-0.0143752317804435,0.00465363205544624,-0.0842417871314062,-0.00266523236706055,0.0607135836425714,-0.0518194886320027,-0.101398565455434,0.290763362632573,0.183202831439156,0.0185880040556011,0.0499484671008948,-0.0144337991339351,0.0262536628812845,0.0517749171527475,0.0919539031896452,-0.0186889614552994,0.0353214500643981,-0.00891545469472963,0.0700410727228855,-0.0499336664926916,0.0548576242805288,0.012246937272121,-0.0692291199923484,0.0341860338469261,-0.0207769282752799,0.121162860839593,-0.0377602023733613,-0.0995932208694569,0.11264794393989
"privilegija",-0.010535747294324,0.022465992524254,-0.0610560464415434,0.069309625711887,0.216512356991886,0.000467359259718245,0.124675406157277,-0.0282114945275536,0.0814984185847356,0.113593087594463,0.205536358877298,0.0414377049489026,0.0959592922002137,0.0324543675484067,0.18313654628313,0.118447572081568,0.168222470300779,0.165513835201905,0.169952606772283,0.176184280628849,0.0293205559178635,0.0346250388906745,-0.0305585605587814,-0.068704875019112,0.0737854699223851,0.0615787491529235,0.0309516056061081,-0.00864318299318504,0.0989247782695949,-0.0273957910225733,-0.0646169291347169,0.228546341632345,0.0633841532146564,0.109739500727881,0.198818412410496,0.0404553238057887,0.00224525487707545,0.0397706533623975,0.125690692921071,0.133765326990982,0.0216376571570589,0.210897988654847,0.131499639469216,0.0676823538071511,0.180013064043898,0.0861049429211155,0.0419371951830763,0.0479681000475519,0.0859443580303382,0.0300780238240299,0.217157302625014,0.0139413863033528,-0.00827679506752535,0.125166077387104,0.0699045844519588,-0.0399106394782065,0.079979418370623,0.0893670943998069,0.227884459850916,-0.0541990918107841,-0.0199389479603074,0.11644536338086,-0.0978265238405141,0.10008931726995,0.0811441820376655,0.0550494166525655,0.0377742272355417,-0.0479873449501303,0.243173657721883,0.0189264507257666,-0.00568361297130725,0.164121868145654,0.234779219073824,-0.0454512616604305,0.0816728734506055,-0.0116510430566246,-0.00411221481506405,0.0219379144942528,-0.0223405852838085,0.0889226595786801,0.229225414162805,0.0423062716428299,0.110004010396565,0.189941811218202,0.205421795459334,0.0557304149113099,0.0795630059688387,0.0827076268467913,1,0.112684263636282,-0.10959980163429,0.153366637113289,0.089428460362861,0.0870410463585304,0.0828574921255463,-0.0346396550654446,-0.0387848686803008,0.056263549148738,0.222876059344779,0.0407835100215062,0.108473648200965,0.0321499829812331,0.0801772157257905,0.0947754035086647,0.104732626256338,0.115454588670595,0.141087021614796,0.0309028424753058,0.0769967459788245,-0.0451373639958434,0.0961709222824705,0.0704203832379475,0.148755993581127,-0.0165782859934311,-0.0132628029079095,0.0296534154073611,-0.000844850164456724,-0.138908249313899,0.0241771932282032,0.0782833426398892,-0.00228271074610068,0.0494413530993611,0.0969818798353673,-0.0190376426687851,-0.110247759347031,0.111827468496661,0.0318056000796287,0.138005311899171,0.286191305753672,0.203391316449981,0.326034720564856,0.0825393167454477,0.145700512704389,0.0607463955923538,0.0975967990058029,0.090554057858868,-0.0197558730800518,0.141351668243299,0.0362558422062385,0.106081929704516,-0.0542324809983236,0.0465811985376849,0.049374107634051
"proganjanje",0.00123522843940472,-0.0516521896863283,-0.0504938495650841,-0.0536484555081921,0.0642318458355014,-0.0111832777681891,0.0743119582671988,0.00923559136067708,0.11730082635476,0.00387405224573588,0.0363915182298118,0.0767880671744405,0.129084037446931,0.0431593571327048,0.196831659601535,0.0687837430004977,-0.0561468138176328,0.131009755145865,0.146540499789597,0.0529179935571842,0.0408305908716925,0.10214248467052,-0.0433543004002803,0.0104391782631161,-0.013611519438543,0.0922706475312842,0.0345774698692755,0.0132494306424251,0.0388609092667989,-0.0155893184064885,-0.04633399502676,0.0120356401123463,0.0343912351082993,0.0914712863471451,0.120695356717617,0.0306928365617219,-0.0439953033128479,0.0670456318742234,0.112582715088732,0.0455508908441688,0.0568647758100634,0.116253227341312,0.0920053751083615,0.0601004566338247,0.0119537589184421,0.0096371141640222,-0.0577440629133078,-0.0110338681455022,0.0145683615287933,-0.0160670828012009,0.039724648572735,0.0206237985115262,0.0330703245188896,0.0423124257808381,0.0374414224971139,-0.113141098226126,-0.0759198325506812,0.0279289238386182,0.0523329962351944,0.0917226181701253,0.0103266832946724,0.127702851965834,0.0709222683944394,0.0468149979201131,0.102578726335632,0.0150991288399355,0.0152839982210133,0.0298514655839206,0.0416248935424405,0.0294260078642762,0.083358745897334,0.0884629015404191,0.0881020929169657,0.0221483093372979,0.0848174088165131,-0.0132174009035439,0.0586395365080087,-0.012063183958092,0.00891633831615952,0.0833214685714044,0.0240396218780571,-0.0357201685477423,-0.032741268727816,0.0222236529756886,0.101380413274413,0.102393846772554,0.0897116091398522,-0.0408780055135918,0.112684263636282,1,-0.0436785774207267,0.0125458919767811,-0.0123504760602822,0.0508469796924002,0.0326604651710078,-0.0217892836044167,0.0620686627211802,0.0463142356684939,0.119591921814816,0.0108610710649594,0.118434115481181,0.0105531172840429,-0.0768628382239899,0.0270054048659276,0.0982623797675233,0.0407753832218517,0.0320907404000613,0.038920201396492,0.0836623336803901,-0.0608607862641327,0.0321315027139847,-0.0360395134691946,0.0178735331497621,-0.097975486026203,0.118549960712967,0.120882978784768,-0.022244948149892,-0.0404917265265611,0.0949753665714795,0.0796894794242146,0.0199727069074738,0.119559265612778,0.0232560987638756,0.0256814169721998,0.0697048247748327,0.105948020618176,0.151140381153943,0.0949683748602611,0.0365285756668515,0.0610662011629918,0.0980111228019561,-0.0276078028063386,0.0989454696623037,0.103659549343172,0.138065599663093,0.0822942698876536,0.10092238660635,0.0514690176851516,0.109004377617534,-0.0673181696742761,-0.0901523740162447,0.0700207723004406,0.0993610618536202
"promet",-0.000339599662988455,0.115470926651837,0.0987397530779339,-0.172357309414775,0.0611881308682998,-0.0711589315223875,-0.0641666899251913,0.144299516670187,0.0886739129723049,-0.00570730077700234,-0.0738164893811399,0.0365961199918403,-0.0052646153734441,0.00224654444893116,-0.0222012136064785,-0.132419068895456,-0.0686526414587925,-0.144874282811103,-0.127675595173946,0.0289235818302418,0.0338199498942691,-0.0189780048118006,0.00724163543291074,0.0558255594784609,-0.0869008755571,-0.0424434002143784,-0.0634615609507455,-0.13974385664602,-0.0474270763571029,0.0359592970266523,-0.071421523107926,0.0861083139023082,-0.00595355567160915,0.0149721852309932,-0.156392887884998,0.0758912353190499,-0.046393319931038,0.016331755652457,-0.00842340756624364,-0.0166512894687232,0.102675985901531,-0.0403945134005855,0.0474494349047774,-0.0570194867427398,-0.0306572871663512,-0.0466603233314083,-0.0281772715407062,-0.0484189374930088,-0.0859201553700322,-0.158285316050737,-0.149202547100455,0.00724689755062369,0.101196177848489,-0.13633929123066,0.0140079938199238,0.0550823454359788,-0.0337550149918785,-0.052552723789349,0.0144078346208796,0.280178043519362,-0.0962203309848782,0.0162892868087173,0.0208021137221201,-0.112565568092296,-0.0568158460443564,-0.0294613392839317,-0.0623304139487666,0.230059107252402,-0.0572199566570827,-0.0649889937942613,-0.0204424747371378,-0.0740444549453724,0.0171535096713109,-0.0938056642526897,0.00924981398668186,0.00755312834941666,-0.0840557659132989,-0.0444126125172923,-0.033719222619933,-0.0611931077737468,0.0266070540209935,-0.117234023457858,0.0359279807493576,0.0151359080266461,-0.0246884222195808,0.0107154997882889,-0.0905689119168982,0.00934078584382094,-0.10959980163429,-0.0436785774207267,1,0.0308169980860073,-0.104664069432063,0.0351349739222317,-0.0133234648634908,0.0545474522655193,-0.0367427127090664,0.143807304324176,-0.103422621021878,-0.136563929058619,0.000239164902049934,-0.054254121941952,-0.020987110737577,0.0863691058379782,-0.0367373547484891,-0.0768105207008541,0.117362659679965,0.137869184719598,0.0312544712223134,-0.167758614045103,0.0868975108768486,-0.0165535236061253,-0.057253413372382,-0.0884970678908969,0.0636837251974616,0.0495553615902145,-0.0846281629483052,0.0856948470117463,-0.0813040698391234,0.167304904703578,-0.000996407914991094,0.152997152259481,0.181991491949409,0.122428735144042,0.0300938914397431,-0.0463911915222457,0.0172488077240964,-0.0128253193068637,-0.0929778888144143,-0.0551983094073009,-0.138004510053024,-0.107899478549733,0.023209368515704,-0.0135794525686772,0.0389244026996012,0.0713389339752611,-0.0325052738117321,-0.00807642514713017,0.0643338290081322,0.124780291988778,0.0647887922691723,-0.0885857235316157,0.0881040665498739
"prostitucija",0.092630720508741,0.109864001601168,-0.0658648900514516,0.106822413787787,0.0375172239885301,-0.0516454740315754,0.0954327795239196,0.060086983475842,0.0914395495064699,0.0426272053671864,0.0617229176294159,0.131941167739132,0.0996404918100803,0.0456382765537831,0.237526328241459,0.0642002951709656,0.106636423494577,0.183244467136918,0.162095791269486,0.10664999814957,0.114388325824659,-0.117103369567822,0.0749879659152249,0.0932601918242131,0.0504681210079673,-0.039847490329783,-0.049331564844587,-0.0953664698412472,0.114976471704829,0.027200423669461,0.0114614168383278,0.251382570272242,0.140593610202869,0.189643842414849,0.138912058513584,0.0340829106762393,0.0812052960406957,0.164215495356317,0.122239713570915,0.123905913752801,-0.0239008702703098,0.0981563904858005,0.0454188218669037,0.0696279618029347,0.21599044963345,0.140607146567155,0.142513540228385,0.134817369714507,0.062632888478552,0.0728098725845703,0.046364872006058,0.0662352194918891,0.160438688776243,0.00581707606311877,0.161790902848847,-0.015817221295659,0.0211813662077121,0.0544128560153634,0.169024142698282,0.0337681957325627,-0.0349752603171599,0.276505897079668,-0.024857017462276,0.0872503379054056,0.20083104767441,0.0712993198808935,0.0495855790203543,-0.00466782562469649,0.192542313229761,0.101081845608852,-0.00562098664470162,-0.0383642609858862,0.0886362352925691,-0.0119558834193196,0.0517755643344135,0.0253565978835131,0.0815798035607916,-0.0913226675890294,0.0924448939126712,0.185689004793581,0.0195453872783637,0.208878210478571,0.302538113776628,-0.0549459191429652,0.128196615543978,0.209056212457931,0.118416915390391,-0.0273034575805176,0.153366637113289,0.0125458919767811,0.0308169980860073,1,0.216951085844196,0.0702248406478314,0.131109959191779,0.113580694488932,-0.0637460522289899,0.0429469811689986,0.239242710062947,0.0226436879827667,0.0580925944172077,-0.0523931262302935,-0.0278071824790298,0.19148328428714,-0.086201375084978,0.00322061060717501,0.152116019410894,0.171245945521318,0.20811532954329,0.094948174460728,0.0704338194639045,0.148748965938269,0.16388228930872,0.0550751410652477,0.0456521348408233,0.332931924201006,-0.0377643697389524,0.235825813146484,0.00833581431918408,0.184935796065351,0.0582065787435771,0.00869496836719058,0.00782979404404201,0.142767831381525,0.00644649865619131,0.119603133484712,0.232611420964393,0.115462792117709,0.198697060267503,0.212778659186575,0.139664782605664,0.106446665707193,0.128719103841386,0.142107211755205,0.237534000212489,0.0248375528970721,0.0235770928296681,0.0834725824818849,-0.024996032161389,0.0656832353882617,-0.0144295792188312,0.0849996057702524,0.209676709067573
"prostitutka",0.141374568413351,0.143406673225506,-0.096086814270871,0.208444210497633,-0.0283218083868651,0.0965970963652911,0.112464551678664,0.0461163192161841,0.0648079044093498,0.0570216538369163,0.336045451634438,0.0347434711537189,0.109283205094028,0.036451063415766,0.16461441986868,0.397265814108912,0.363259210377603,0.0556424700822537,0.161192629168879,0.275935678339826,0.0607766086491199,0.122830367585842,-0.0413260049239914,0.0784814906427252,0.227419566593112,0.147409854103947,-0.0030004799773011,-0.0115864617856851,0.0311208168462884,0.0956212335255957,0.0590562896438011,0.0827948304638298,0.0140084757086929,0.0858321348480483,0.0892123884602788,0.0122002485098032,0.0159293257836303,0.11458701981722,-0.00265911768798753,0.03958775282127,-0.0805018163801924,0.190944526933979,-0.0366327321883546,0.134890270804052,0.104483953887824,0.463071284519337,0.130309562549543,0.288257147209588,0.101770976835326,0.244164516547887,0.127850240508221,0.0964529022446429,0.175425912453234,0.277846991857788,0.0595407458665314,0.0282325317417886,0.116178486704679,0.210645935256969,0.103392207570616,-0.124528982899248,-0.0634108032264297,-0.00853586673378105,-0.177175896076123,0.028610219050611,0.111850062737426,0.114547597550012,0.0457649631113734,-0.0198037519957505,0.00940560866830731,0.102715374404632,-0.0261566964598069,0.140672617125102,0.0487823502109608,0.0713916511361133,-0.0374871186499804,0.105428083598535,-0.0304764537665835,0.0632442397142408,-0.0143691287057945,0.109783994999151,0.0186886283910401,0.131911438014696,0.227173644555578,0.00920975655765491,0.144731677675656,0.0739024026357903,-0.0343023509787463,0.0180371729989506,0.089428460362861,-0.0123504760602822,-0.104664069432063,0.216951085844196,1,0.050110401631586,-0.0559574457487187,0.130244327710938,-0.0682284973059059,0.0757534688001815,0.122870820596028,0.0819666637304225,0.0387308308108339,0.0852827940199433,0.0751295731463404,0.010734570988053,0.0366452853316545,-0.102184139506951,0.0372233359454935,-0.0152948723559247,0.210911760405116,0.358002396600715,0.055961507205314,0.158384354809721,0.165622613142757,0.229273556207122,0.0344400090343469,0.187491803740036,0.108060902799806,0.176415777129261,-0.11975367797102,0.0603766085564795,0.00924501095238738,-0.0192721430556504,-0.094828117629057,0.0090485518838871,-0.057514584886905,0.0886848497023576,0.0988972064190694,-0.0120313208847139,0.209813888961324,0.108452204269627,0.16019465278359,0.0601918000598027,0.0301416485372176,0.247034981094671,0.0852748298396418,-0.163889342305958,0.0261802892298659,0.157789069580478,0.0850315872821265,0.0951357397806317,-0.0223415365127697,-0.0661447104022315,0.069550289645784
"queer",-0.101561383229219,-0.0590096577676881,-0.0309246550872441,0.065641592917606,-0.0169023704988303,0.0851401166057718,-0.0329042873153759,0.0839958418703461,0.00369729585070929,0.0698815621045283,0.0762990018746613,0.0658856752477421,0.146908714456715,0.0748704226140473,0.0845363375149687,0.0856676533163111,0.109752038137742,0.0449832528440536,0.0132743047372012,0.111943560692474,0.0464635082294199,0.0745676925198025,0.0364593310104197,0.102649308073293,0.0839202607291736,-0.0201896939552443,0.0586797695501783,0.0123231326877681,-0.033557116955189,-0.029150432752283,0.00577144214068111,0.105033225121967,-0.0233383233681866,0.0740200560299303,-0.00697847431923981,-0.118201831762913,0.00321731723272794,0.0769336853896131,0.0108202559099943,0.0467269457475639,-0.033370810975099,0.0321216117628289,0.0998481547043407,0.02136252341231,0.0151174197484176,0.103595024181238,-0.000980156257008181,0.0754414084640412,-0.0051091630009479,0.0625605343356118,-0.0362418674972351,-0.0661907237150512,0.0944183968053358,-0.0276529239351245,0.0517657427775766,0.0407021528247218,0.0107943714387313,0.0832777387372078,0.0238581944155474,-0.0657986193420396,-0.0697924431846066,0.0607166063107989,-0.0169988583031012,0.0556041405517041,0.0753153560067533,0.0530191712203893,-0.0338474510433465,0.0544052866671767,-0.0337877617861455,-0.0108935176247274,-0.0729147982541935,-0.0448825846768832,-0.0217370446696498,0.0308094890165693,0.00530795705647118,0.0252732820471077,-0.049717884904414,-0.0538529942501786,0.0450046289849431,0.0217271787050369,-0.044280155573375,0.197668814551244,0.169614617824201,-0.00610867254490072,-0.0698414227712621,-0.0252035625444243,0.00619235859933735,-0.0335100468744133,0.0870410463585304,0.0508469796924002,0.0351349739222317,0.0702248406478314,0.050110401631586,1,0.0090519434317325,0.00634728951324758,-0.0687191154316801,-0.000844792170900955,0.00622886874713976,0.0629294945339738,0.0712896394337339,0.0160709679382885,-0.1125901553272,-0.0733686184359726,-0.0748385879964369,-0.0666439878179794,0.023078847507612,0.073171768558462,0.1056492582724,0.207135643682922,0.0362777178660312,0.0515884017876849,0.0627712856403514,0.0584138450533378,0.139517953924146,0.0647069886766513,0.11948921099524,0.0400350229273981,-0.0314354811048443,0.209691176662303,0.0529640442585188,-0.0501308633844853,-0.0286417459501097,0.111140015454627,-0.0151134841701289,0.0686533329234685,0.0241608339045123,0.0993622965401034,0.0429912888968773,0.12247653026192,0.0416257644978838,0.0840941436292843,0.0164164251335487,0.0114056829918241,-0.0193128463017264,-0.0505985017108353,0.0267320834544596,-0.00237427809495664,-0.0414419956003248,0.0200172474901449,0.0457704539985593,-0.0287816350414629,0.00853056622103525
"radikalno",-0.0387898760864544,0.103012679372318,0.039313413936246,0.108089899661601,0.107623465474423,0.137510786734512,-0.00254527803602377,-0.0263905231586648,0.0422568782219824,0.233609628667084,0.0166583485098184,0.0449247428305041,-0.0212840645176984,0.176564429783183,0.134290421959922,-0.00251825218088077,-0.0685817551332806,0.143635475283823,0.0840335203953848,0.0188837449820426,0.0372754514009285,-0.0567758873320498,0.0111709137592039,-0.0259259683103837,0.0193207011004186,-0.0736325319553359,-0.01546047555688,-0.0565305753369249,0.0117178929903882,-0.0073809619939707,0.0136522537233665,0.171188441016659,0.0930839516981895,-0.0276498626947168,0.0407159901430474,0.0921982687007058,0.139189368350138,-0.0475019201198905,0.114698238685516,0.0856814915603563,0.0162655765337876,0.12173537427279,0.057405845634229,0.0467425934633607,0.101716163088549,-0.0417438349799077,-0.0637253718211549,-0.00878128740284662,0.0853090696663826,0.0585728843953209,0.041191191236122,-0.00564912263561183,0.00839804928790035,-0.0546935120191044,0.214809493457259,-0.0192098126412115,-0.0198396446455075,0.0777381174744789,0.0374086606264152,-0.0441035249480236,-0.0655195332528703,0.138859442427735,0.0985014308964124,0.11169486908842,0.227644573797089,0.0800559607554278,0.131510354110795,-0.0422144019584434,0.0437520945409642,0.106228065736688,0.0687386332324559,-0.0485031450084346,0.158088481542087,0.131801100180991,0.117547949242365,0.0458287463735646,0.0223655760030882,-0.0224723652408441,0.0780324386984443,0.0406087737831341,0.0198392845290995,0.0247881748960781,0.0751871905403122,-0.0039333371153069,0.15937365940043,-0.0106035763560505,0.144463845402109,0.0144648140251998,0.0828574921255463,0.0326604651710078,-0.0133234648634908,0.131109959191779,-0.0559574457487187,0.0090519434317325,1,0.0176642550873518,0.0195804154922435,-0.0475574101535148,0.279694876449462,0.123035090140495,-0.0255280611185709,0.050717606169636,-0.0207411749553506,0.163610468860376,-0.000542005672975035,0.168080227530865,0.0434021242114642,0.106022246867436,0.0221803770936018,0.0446663325469729,0.0518974200634514,0.0607914478501132,0.10106797720251,0.0235331396975961,-0.0381688060606729,-0.0591699837776494,0.0563514049135394,0.140571410407742,0.127158246489495,0.0610699127452872,0.0574482923832941,0.0328420876470138,0.10319497163203,0.10769208238935,0.0251768857091865,0.0325778946771713,0.00149045063508004,0.0631079532105005,0.119315310232512,0.202737525808807,0.0689249351788122,0.166871716973408,-0.0201639363988951,0.0734367801488138,0.0340257898857533,0.053103163386648,-0.0113345422295773,-0.0705391130994132,-0.052581538340436,-0.0663685508011545,-0.0108318509118029,0.109160102353612,-0.0180683625632175
