"","aborto","acecho","actitud","adulterio","afeminado","ama","amor","amour","anciano","andrógino","anormal","anticonceptivo","argot","arte","atractiva","atractivo","autoconciencia","autoridad","ball","barbie","bella","belleza","bitch","boda","boy","cant","carrera","cautivadora","chica","chillón","cielo","comportamiento","condena","condenar","coqueteo","crimen","cuerpo","culpa","dejar","delirio","demonio","deporte","divorcio","dote","drag","dramático","dulce","dulzura","educación","empleado","empleador","encantador","encantadora","engañar","ética","ex","familia","fecundidad","femme","garçon","gay","género","genital","gerente","harem","harén","hermafrodita","hombre","homicidio","honor","identidad","igualdad","imaginario","incomodidad","inmoral","intolerancia","invertido","jefe","jerarquía","joven","lady","legalizar","lgbt","liderazgo","madre","mafia","magnífico","mal","manera","maternidad","matrimonio","mujer","mutilación","natural","naturalización","ninfómana","orgullo","ortodoxo","padre","papel","paternidad","patriarcado","patron","perra","poder","porno","pornografía","privilegio","progenitor","pronombre","queer","radical","reglamentario","religion","religión","remuneración","rico","tallo","tortura","toxicidad","tráfico","traición","traicionar","trap","vagina","víctima","viejo","vih","violación","violence","violencia","vogue","zina","zorra"
"jefe",-0.131262170065552,-0.0533852319748442,0.020841124582875,-0.161892214523818,0.0669439881682684,-0.257838162847835,-0.369366885627143,0.0239813532583176,-0.00128627402599329,-0.250198723702245,-0.061764714083981,-0.0570626559812356,0.0361390641117499,-0.157221839096771,-0.206016154834906,-0.134413942265819,-0.0441848387617384,0.170959464987463,0.121707349442291,-0.037381166285669,-0.272065987330622,-0.328741330799723,-0.0187595289443772,-0.11342983013552,0.159711649122569,0.00383145788442809,0.0280249413262464,-0.234609940834746,-0.0665515296145747,-0.00588296013583787,-0.218846731509378,-0.0364999798628064,-0.0242478229865947,-0.0172073214596553,-0.0130648270349724,0.0578963091033697,-0.15286385359269,-0.034390486212897,0.057899480001349,-0.156869776115945,-0.0935037525719177,0.0216916172771402,-0.102164317967864,-0.165731683477186,-0.0685011224559811,-0.0879355199797247,-0.29449643789074,-0.173049962724748,-0.0872567768830634,0.275372117511452,0.0756933294536769,-0.10089842630308,-0.227029133059981,-0.0124623235912011,-0.00305434584239436,0.153401822968364,-0.109693088825223,-0.14590315444567,0.0525069025652051,0.0640888271941121,-0.0969078746454047,-0.15349712500479,-0.0367521984254177,0.286298814816324,-0.0896983755616066,-0.145437394007045,-0.0858172736421118,0.0100845662938722,0.113400919697933,0.0713808932267114,0.0581858753881267,-0.137475545040385,-0.143931528392596,-0.012538693018453,-0.0850836821100006,-0.186126499983944,0.000678742046273163,1,0.00403537155292212,-0.190292991847486,-0.0385574540879266,-0.00324008364779783,0.0432486202334821,0.0285650561035804,-0.220620047301983,0.182980256417268,-0.0270237653320919,-0.0544167865577638,-0.105339402785706,-0.176082219987533,-0.280477487921125,-0.227883290338103,-0.129916055271505,-0.299473325186196,0.137631229573533,-0.0015133788735156,-0.0946937290303582,-0.0214764785284983,-0.144257513802016,-0.0426697606925062,-0.0733353256067806,-0.0331103412452016,0.00594118725385079,0.108284204625337,-0.105867281311895,-0.00640099088509099,-0.0972462369336684,0.0258858766824692,-0.185615701890315,-0.0992663263590095,-0.0212417718747375,-0.0928538262424114,0.141083618809715,-0.171868665368548,-0.253550748042266,-0.0130471068409574,-0.00342938844051027,-0.069538211191528,-0.162606381138643,0.0204674980191158,0.187019771527856,-0.07618533713235,0.0145315951322107,0.0984296075693146,-0.154722513677229,-0.00432112123691793,0.146402513292918,-0.0860650424522559,0.0818052708755745,0.0112914602975795,-0.0757538515177777,0.00597117894624204,0.00514184044401165,0.0696245911414572
"jerarquía",0.0494057912817713,0.0649778731495843,0.154237286660026,0.0412705255701159,0.103398156725283,-0.00158627999095599,-0.0643368363309112,0.0325706774244568,-0.00979690665657904,0.108681478931363,0.0807511094847413,-0.0122777977050994,0.11401692569328,0.113181929564481,-0.0247886030841122,0.0731138461560647,0.141103797375965,0.325315776926266,-0.0495522054737516,0.0115975778912823,-0.101599546422689,0.0664584367227365,-0.022691059799356,-0.125225684695295,-0.150129329871956,-0.0922295874950431,0.0847016287111826,-0.0421970287885992,-0.127867509558821,-0.0411515914377038,-0.148372011212688,0.100761418459385,0.119905964299574,0.181248086375164,0.0107619068339128,0.102624501611154,0.0308999208299511,0.0153139287707884,-0.12865522461395,0.0272711951978176,-0.0128239626895471,0.124135130689688,-0.0475069196408544,0.0196156251626775,-0.0150866107321028,0.040208433986551,-0.13782349734484,-0.0279240272191337,0.192824886831824,0.0893652449761889,0.120151899746861,-0.0596319123253369,-0.0923828500812904,0.0730559637293374,0.210244314769292,0.131561273081151,0.0335265177558768,0.0012526802937848,0.0432134331701157,-0.109413431552543,0.0501669086135015,0.121568870395705,0.0617569553114487,-0.00408788868754505,-0.00157930895439949,-0.0209259032577106,0.0133642018333829,0.0776235937782768,0.0931498333067818,0.0650072868650045,0.108384441517774,0.148545502834751,0.0727706798247285,0.00374340667064597,0.140204262931565,0.210782785706887,0.0405610482474044,0.00403537155292212,1,-0.0276010116693145,-0.101151888491183,0.0273092246748614,0.0366064056923873,0.221705854447324,-0.128091700061708,0.156992073441207,-0.101351965879848,-0.0361467377212133,0.0340158387713071,0.00147175232781206,0.0166771725176151,-0.042199651603869,0.121419690691664,0.129806621014299,0.112123143349878,0.0291247550492657,0.103672115942211,0.135224451256871,-0.0600976846462912,0.0115426895670868,0.0853925264347781,0.0705549087285858,0.039049603522979,-0.0742287302529334,0.126021890983844,0.00218767706638895,0.109417341545657,0.165309024967042,0.0397310525488034,0.0394220656521401,0.0366151670416128,0.0917915862671745,0.0483322711759701,0.187467563120099,0.239373132555199,-0.0530245540588312,0.0190070605447307,0.0626871496818923,0.0616689747957494,0.0405637966065952,0.0560336104099741,0.138540077719338,0.163062076269319,-0.012450505013791,0.00134773152903983,0.0963050317741918,-0.136355417912884,0.0313231136703034,0.105479275901689,-0.0645998613296771,0.219229421792539,-0.0209816243484835,0.00271987569915599,-0.0539415487444075
"joven",0.0693400040886857,0.0372399339767324,0.123795374377552,0.105141460655525,0.0730392599704111,0.32650745530117,0.302207573252464,0.101937736127897,0.314508806438885,0.147843478244569,0.0591940025485403,-0.0577421133992222,-0.0222050179051313,0.167856655108135,0.424064271021409,0.474805450269704,0.0392146201747394,-0.052703504786005,-0.0590714246366657,0.112268568880293,0.436606558709762,0.35737582242524,-0.0359916882300521,0.204619535246039,0.018437127643562,-0.00786521083410089,0.114650952414952,0.226628426063585,0.361085106013506,0.0562267827083439,0.013282079843932,0.172224580479931,0.0152207508558236,0.0231502119044925,0.203330119174238,0.0388443164514933,0.131876364156214,0.0247152078795951,-0.000679900819443531,0.130086369698149,0.114368054738733,0.106848122822951,0.143915146761473,0.173225840139686,0.0820515850919697,0.158542534677482,0.358008586448748,0.218851235445276,0.219685342964609,0.0845608552747178,0.02416819053761,0.417370848183108,0.468489088964641,0.0278495370357936,0.0462202892216626,0.195127849325824,0.329808642643744,0.106260089892511,0.0831389866633588,-0.00450567503071819,0.18874457497329,0.0929344210178542,-0.0114740936947677,-0.0076797311135406,0.121213868012306,0.0577358552189755,0.165032098139728,0.406787111628805,-0.0397018214747412,0.169444975844401,0.0649721552351643,-0.0436694077848759,0.0967965833014878,-0.0110951077776458,0.136188170438281,-0.017239216299279,-0.155172954110968,-0.190292991847486,-0.0276010116693145,1,0.225857745066179,-0.0226813132121122,-0.00208370416064816,-0.0678513285345832,0.383540617870333,-0.068081416471438,0.102660246858927,0.128796523129069,0.131343402786759,0.131202070866569,0.338012546499916,0.522028119918493,-0.0515876799584008,0.244045369001003,-0.128043650649603,0.0612059779324393,0.161458304178371,0.076457827472939,0.432066253974076,0.0655003447125662,0.11871593078801,-0.0664828669476045,-0.00972208014805818,-0.0072065314155375,0.0692627990219392,0.0537167621093709,0.063049768056928,0.0908871265178541,0.0897554509002201,0.0343903390511033,-0.00223584567288409,0.0345067569561718,-0.129747308437919,0.0701798180918969,0.104323772501442,-0.0230809062779413,0.253187715497093,-0.00879626349978538,0.0468817323611002,-0.0709758854516627,-0.253929626407609,0.00103676712590639,0.000819217079477591,-0.129670649926006,0.0795573187302644,0.197657794600232,0.251951339076474,-0.0322734724818349,-0.0347500921222858,-0.00342422655327477,0.0508408546022943,0.0435336221268367,0.0214670316622019,-0.00878745219846635
"lady",-0.0367306722268225,-0.0291393929057109,-0.0290498170275936,0.124167440677827,0.0274095226556038,0.1542171529377,0.0151138030772956,0.0100622157361162,-0.00254941058977282,-0.0466394797145228,-0.0926317424386733,-0.0381168922879246,0.00106147784792018,0.0553888266936673,0.138816819043275,0.101753216814933,0.00118423890676112,-0.0346957194440281,0.0922391973966372,0.00548150585301086,0.206474774168537,0.134113197534235,-0.0357867358712489,0.189804290290902,0.0741771505264148,0.0636724360408953,0.0444114927555828,0.199989926945845,0.0326531940441319,0.035749430505121,-0.023139286921837,0.103683019956416,-0.0693610809143654,-0.0442835604524411,0.122026416069358,-0.0185596948284963,-0.0524069694635199,-0.0919612639224802,-0.0744993308556537,0.0417363714933128,0.0486968731352309,0.0188795798339557,0.061426469305753,0.100367304776091,0.10896478267607,0.0918611834554344,0.134099174021439,0.0775332499562157,0.0509450670392853,-0.0117564912713036,0.0740797627296393,0.232346586544239,0.354887019513223,-0.0393352318145311,-0.0494316447247973,0.0511400324673439,0.117616484193901,0.0174454529393119,0.13748189637336,9.63257439448137e-05,0.0357085533737194,-0.0233102956764404,-0.0362621803634315,0.00816065435630986,0.0495951790521537,0.134114779165775,-0.026458794457197,-0.0114585136163452,-0.0431994888549962,0.201566073509957,0.0075278767039888,-0.065815838716663,0.018480449723569,0.0301144987914575,0.0741077876710432,-0.0480118371011057,-0.106118224243502,-0.0385574540879266,-0.101151888491183,0.225857745066179,1,-0.0466265760435505,-0.0455355549446378,-0.0517155241992197,0.149686909767541,-0.09322612531089,0.0826890388338641,-0.0825608233857861,-0.0174319366288484,0.017893384998325,0.156860624236258,0.114037747833012,-0.0269937964452932,0.0317215107621534,0.00291026479092779,-0.0228023657648444,0.0272483907587583,0.0148286461338617,0.130924801502757,0.0298619997817676,-0.0560249567573067,0.0604550506845554,0.0904709896081323,-0.0807687307802659,-0.0528931320701479,-0.0539370375806222,0.0158392991790146,0.133364356810967,0.081566924739537,0.0501661690115537,-0.0284546387608231,-0.0692911776071992,-0.0372321420247448,-0.0117387483548874,0.0204518579036692,0.00185509952889638,-0.0377454751894016,0.0536466756927556,0.000344352061534754,-0.0510191144207432,-0.0757641019598908,0.1095910270636,-0.0050170316415921,-0.0190575702201162,-0.0647322604447473,0.0882245348434588,-0.110395454175381,-0.0472877483894532,-0.0522787103668309,0.0499183948923734,-0.0654204185536992,0.0987349229573229,0.0486677733918372,0.0428129286517954
"legalizar",0.135655862271078,-0.0484880439500027,0.0507469342049346,0.1229593838131,0.0334228282718758,-0.0140788188069389,-0.0135360579572271,-0.0162986915490467,-0.03394778780913,0.0491759179710612,-0.0893422610241357,0.0296491579146337,0.00511057471511026,0.0493695840234764,-0.0336613161384825,-0.0629817068951859,0.0117823049353978,0.125252169437093,-0.0557614004167078,0.0350973287294027,-0.0583329980900517,0.0528034660224733,-0.00325550452604481,0.0300787638675683,-0.0336475235764292,-0.00500027292022546,0.0388512579290266,-0.0651897038659116,-0.0670746243249202,0.00499314489603952,0.0194730106128958,0.0465333242203678,0.177762359636075,0.136530433664929,0.0243640544932145,0.129857752195461,-0.0203119583311442,-0.0108007264352216,-0.0258638805489381,0.010393567275264,0.0158764136721849,0.0513711374734146,0.107104035924479,0.0411345297621321,0.0256620483223162,0.0123652560290186,-0.0388154126736416,-0.037972367519213,0.0497808780272382,0.0963877914758431,0.062075039574132,-0.0929015559098772,-0.107529101028264,0.0798509296756295,0.0195639241538443,0.0720137271047717,0.026115874114465,0.0339214877365792,0.0209144586516083,0.0905881649152615,0.0762778296907905,0.0954091256842713,0.046706670129722,0.000718644582892556,0.00216826023449442,-0.000275887287595716,-0.0280646411006383,-0.00388464485996662,0.0664996494924329,-0.00445821677900903,-0.0829755214415412,0.0758250007990756,0.0472990472140168,-0.0385466319228785,0.0454120021442103,0.133297596459651,0.132458021454459,-0.00324008364779783,0.0273092246748614,-0.0226813132121122,-0.0466265760435505,1,-0.0520574418338706,0.014871960553416,-0.022970453426987,0.100661127824318,0.00507715190614824,-0.00491868093585849,-0.0132496956078113,0.0197095373773407,0.0927485245378553,-0.029100941540348,0.0130594535441359,0.0950182898428032,0.0311521519009761,0.0427753277107362,0.0532528866728342,0.00136814559687145,-0.0322697893579769,0.0311399121747526,0.124666304981455,0.069869298864358,-0.0427735653716245,-0.0339713020276667,0.0467494400537614,0.11001673506456,0.113742596643411,0.0450711773346514,-0.0732094486479999,-0.010464023977458,0.0815942466544061,0.0837009173796016,0.0315450761513577,0.100321410354453,0.101093585108489,0.0147267924643082,0.100968820511191,-0.0730860968168583,0.0480882715028032,0.0267879472174516,0.0686731264887089,0.053652806214929,0.0249712142720808,-0.0830203143317991,0.0222310378725915,-0.00654296607499524,0.0250276132186994,0.00125364413145755,0.151600011502933,-0.00175800812539333,0.175181463011924,-0.0577023570818609,-0.105984685957312,-0.0321670584116339
"lgbt",-0.0974307545264402,0.0369745108938623,0.0378535442644536,-0.0239320266010925,0.0303044348519104,-0.0333670571189659,-0.00185067276851956,0.0273243063591853,-0.0506786818319906,-0.00717771740221818,-0.0425117551571304,-0.0801833464181398,-0.0770948901861988,-0.0691114250607355,-0.0266524866480612,-0.049385412356378,-0.056039237647318,0.0426837468415149,-0.0440074137132494,-0.0991133349874593,-0.0484447726015241,-0.0564280462364033,-0.0294943984627682,-0.0901891660083447,-0.0124114980010343,-0.00461527766462195,0.0635039473202095,-0.0904974732868176,-0.0547038157657264,-0.015170693606971,-0.0196558799894335,0.0150630014226289,0.0310650141117268,-0.0166800125434515,-0.0697657921259742,0.0206724444591615,0.024538053623598,0.0354370039367772,0.0165178849184405,0.0654911488759655,0.0486887912749292,-0.040672011132383,0.00198941727990848,-0.134393874454341,0.0620526281941695,-0.0287066020684073,0.0183027013903602,0.0404528550013659,-0.0786664342870606,-0.0119739826583228,0.00663519703692272,0.00767249331622051,-0.024758039063832,-0.0489213779832223,-0.0169626281259055,0.00235642184040616,-0.0307261005322072,-0.0438668272460356,-0.0663774330979129,0.0113060857090073,-0.0874512970758395,-0.0483761518191793,-0.0376133405597353,0.0580588133165879,0.0154046840196439,0.0227531984169988,-0.108599875863522,-0.0284996335378798,0.0553434641473944,0.054031690863311,0.0382041493837279,-0.0358503829482893,0.00481610729310177,0.0618861964908236,-0.00438371921399363,-0.0353459372140345,0.00893517098650526,0.0432486202334821,0.0366064056923873,-0.00208370416064816,-0.0455355549446378,-0.0520574418338706,1,0.0606317629268446,-0.0902224358621187,0.0128302056210365,-0.0464886863773348,-0.0050478956871698,0.0136234666151043,0.0772316870751978,-0.00449017531319642,0.000515880314945945,0.0275625840065811,-0.0557642290386907,-0.018335264697764,-0.0565313062353188,-0.0113415465723396,-0.0197789487289494,-0.000689388903856514,0.0108832741230555,-0.0782849962610399,0.0783524120399767,0.0529302419236878,0.0462419905330713,0.0394171561683804,-0.0532862492869987,-0.119540850290338,-0.031227283993708,0.0504592490740905,-0.0405605122323706,0.0535699696850884,-0.00692857239782581,0.0425711627179928,0.00963829448729781,-0.0722338421123793,-0.0147265646489137,-0.0295181525343882,-0.0302288250310032,0.0637107866814032,0.0128992704602635,0.0103421559899422,0.0453468455783747,-0.0556702319501902,0.02196395573575,-0.021933588833061,-0.0148307963380963,-0.031281763171307,-0.076112084861341,-0.0198838555893401,-0.0654594704949829,-0.0105511787063035,-0.0832165721350536,-0.0124970071922786,0.00451861952766515
"liderazgo",-0.0426540603909129,0.0721990239902599,0.209542164904707,0.00417961596762835,-0.0309706846547636,-0.0433226683260936,-0.0743264853631145,-0.0175921130430926,-0.0220965201304371,0.0568066730169715,-0.108353157349005,-0.0470088675738564,0.0188790235648087,0.0981645627444013,-0.0512225244394558,-0.027632870554979,0.123196244235764,0.340996939012893,0.00276461635886119,-0.040970932015046,-0.166898651780209,0.0121237825903413,-0.0212984772853699,-0.110972811918683,-0.0485094196079077,-0.040951758924584,0.252359380681778,-0.110452974135034,-0.31355092682284,0.00685749311729033,-0.0965345243093597,0.0507489458556835,0.0496271151364057,0.0353422948639415,-0.122055163104089,0.0629916195393064,-0.0435304076932474,-0.0817631147824683,-0.051951252214252,0.0221912449972527,-0.0479718345968666,0.173763471613422,-0.0639489760196212,0.00104766724766168,-0.059428635444366,0.0224183855606361,-0.178529947169712,-0.0268616383868652,0.246747960508805,0.0464974254436821,0.0143778913957684,-0.0975936790126934,-0.0882136162744137,0.0158377673689268,0.0678865062688772,-0.0238701110401932,-0.00260086101074499,0.0651781613196735,-0.0333075527180331,-0.0410185539577578,0.0330775192024093,0.105038798578473,-0.00596305655862705,-0.0179118981184784,-0.0452891655188646,-0.0360389334938858,-0.00160732189523657,-0.01354782168888,-0.0563068103150112,0.212497005890925,0.149678566560892,0.326040500639542,-0.0118620100744502,0.0177485745431833,0.0556543744355322,0.173883925341062,0.134660954459186,0.0285650561035804,0.221705854447324,-0.0678513285345832,-0.0517155241992197,0.014871960553416,0.0606317629268446,1,-0.215245008197041,0.00675761712917023,-0.00469269034517427,-0.127067189614858,0.0848168013605779,-0.00109026474115112,0.0535482732224038,-0.18411914878915,-0.00778519565503305,0.0695830048692272,0.0203994796764284,-0.12832636398546,0.247409069932035,0.104428741933868,-0.0732749128709851,-0.0337888298143892,0.0601663142410279,0.0315177034354882,0.0511879781658784,-0.113707429446761,0.259331917984163,-0.0831652839115528,0.00493009233245757,0.245265902897952,0.0154024998082916,0.0859217005167908,-0.0708823666062153,0.169921461777872,0.0775696155233811,0.0742595274234416,0.152381925278167,0.0498447843798251,-0.149092958141361,0.00453235099392909,-0.00211887083510777,0.0645769715188725,-0.013599598666236,0.199208542889501,0.14961380424888,-0.0622381316569889,-0.100385205653396,-0.0830872001568209,-0.0820311535298576,0.00874950138270987,0.034736812266866,-0.0324512983459061,0.218055250702075,-0.0502958860189702,0.00874285361075455,-0.152584279486373
"madre",0.232040180072281,-0.104656638883189,0.00759900608908397,0.172980284223709,0.0193608947163515,0.38928651531977,0.38198855244589,0.038283191652988,0.201910412021409,0.0144868598838544,0.0433687185367553,0.0824164938983577,-0.0545387859211871,-0.0418598607027258,0.166286118949299,0.0762186597498202,0.00144170377885564,-0.159934236226565,-0.0346462462170711,0.18181186424762,0.276779361448251,0.166271432856639,-0.00406131606257953,0.377425166238279,0.00422202576027383,0.0535384012069206,-0.0980994793757105,0.0908752105613854,0.369971100244783,0.101468347497125,0.216492417354179,-0.00206856744887201,0.0110300662983751,-0.0941281406277421,0.110125327770162,-0.070740452452466,0.118825947771842,0.394487033619215,0.233612432422633,0.0544847597357807,0.166248508704669,-0.0750353957085081,0.268186707920397,0.221849346718246,0.0939099064712427,-0.0186484362109924,0.331298310701941,0.173583796776477,0.104876632141043,-0.0650150695587179,-0.0327182398455595,0.13090235141407,0.230107852116606,0.104466369779598,-0.0371072516876784,0.0712711807741332,0.549602580184519,0.0755560442987865,0.0376326776443206,-0.0295209885730858,0.0594048086482174,-0.108222073241089,-0.079977987951716,-0.0993614948861288,0.0484810838967703,0.113194191268872,0.161614133283889,0.174677068144443,-0.0803402354285254,0.0540850618786403,-0.064093541214843,-0.12333822483561,0.0905518434559222,0.00368167305580893,0.0439762746845258,-0.0691265890876891,-0.102704610943206,-0.220620047301983,-0.128091700061708,0.383540617870333,0.149686909767541,-0.022970453426987,-0.0902224358621187,-0.215245008197041,1,-0.0741902000712294,-0.116695513399713,0.280231094467359,0.0610804844638766,0.183294600100657,0.31902082751519,0.533914808018172,-0.0333953938277409,0.0948807307105413,-0.0626833325457391,0.124054983365046,0.116953392346589,-0.0174379230321608,0.717392921837512,-0.0220297454376989,0.160145374900994,0.0278795351191885,-0.0745442711100187,0.258567536584324,0.00706010754011537,0.0105679177416113,-0.0098456802369613,-0.111489845320143,0.076099649704487,-0.0897707397994215,0.0285432465497119,-0.0955673812070706,-0.148810416893075,0.0628507438076864,0.134071472060893,-0.115122467288308,0.181199271202367,0.00706280407821066,0.0355123030379246,-0.164653833680582,-0.241287340756401,-0.000352905264876065,0.098952261016533,-0.0286338084500587,0.0709647200292807,0.0310130809398261,0.191881403463731,0.0248770827647993,-0.0591569940971303,0.0706462426766366,-0.0683422272719924,-0.00616067176477049,0.125232848741906,0.279674441443409
"mafia",0.102523594495006,0.0766840364571398,0.0212300908716345,0.0396378142001274,0.0583723374885409,-0.0510195401372989,-0.116605823021814,-0.0204788820725272,-0.0149343411470741,-0.056748827682962,-0.0908432683019947,0.00221419384641298,0.0877437452513937,0.107923109260711,-0.0405983503297988,0.008587146485509,0.0567853262660667,0.138673090692645,0.0443153871347403,0.02345482674739,-0.097380067242759,-0.0297267507504241,-0.00225468545101464,-0.0436350302538313,0.0870488761395652,0.00774821502771962,0.0660642789011959,-0.173869826734902,0.0227735789428097,0.0133652010933381,-0.134832873313649,-0.011636855948564,0.154815159167083,0.157779820580248,-0.0243507980844234,0.288676350080041,-0.0152640006616465,0.01320485271608,-0.0476242171537765,-0.012062850439398,-0.0615573493090738,-0.0198058196079495,0.0155704168918719,0.000154945231975723,0.0336615311985219,0.00868235581618611,-0.150116187165126,-0.0315973056193275,-0.0194623613628013,0.187809751551118,0.101851862942917,-0.131534866713529,-0.123892513733082,0.0630503614020654,0.012435056260967,0.166298586357807,0.137935189756777,-0.0126451497468987,0.0555358456644087,0.0422722065061495,0.0952976317619754,-0.0223573367565685,-0.0218538060126787,0.159049763867828,-0.0539878843967675,-0.0283415525613818,-0.0602386889508227,0.123562416649238,0.215872065089753,-0.0587107621919251,0.140573974483329,0.0431261091164732,-0.0745549831153977,-0.0275627629552182,0.0725896359533999,0.0108424412927151,0.0905036186553488,0.182980256417268,0.156992073441207,-0.068081416471438,-0.09322612531089,0.100661127824318,0.0128302056210365,0.00675761712917023,-0.0741902000712294,1,-0.102494600478703,0.0114559265895867,0.0727803246734308,-0.0662170692278298,-0.00870219167011171,0.0335866327170225,0.108166814635383,0.036828046910707,0.13229181429671,0.0742406968054459,-0.0431928127750659,-0.0258821685795072,-0.0506394996811923,0.0261765281573778,0.0493365082961981,0.102795568851586,0.0252537002065688,0.0801296057513286,0.013171113583705,0.15918284607549,0.130248866069767,-0.0234496332703356,-0.0842197076240363,-0.0664839364070871,0.0407921712061629,0.000356283999159003,-0.00215554402145945,0.020694221060454,0.078068017413916,0.0638199233100136,0.116999439929918,-0.0907791763224495,0.0554915258157742,-0.0952316572617902,0.198385739666301,0.0583104414658118,0.0790298732224388,-0.0133291463309312,0.00853486454418935,0.187388792795199,-0.00876570146570766,0.0338404829549346,0.0881014311000798,-0.0311755862202296,0.222321738335738,0.0108886035612637,-0.127686429858601,0.0441836875447154
"magnífico",-0.0840087037520288,0.0555032075453586,-0.0193365045046742,-0.0381374643977592,0.0108367383303836,0.0447376367932914,0.0858077593433593,0.042164894831712,-0.0507642554627616,-0.00475550927107498,-0.0218780525505479,-0.0466596104009447,-0.0454967739445309,0.236947065676134,0.0812446652055493,0.115305590337415,0.059064135992765,-0.170288107280938,-0.0178136521066351,-0.000709166220008642,0.232843368961544,0.244418122683909,0.0199827049147834,0.0904987632229128,0.00669044720629598,0.0307217615545817,0.0976438625108294,0.103103581767779,-0.0365667939592631,0.030247278630497,0.0252457746943687,-0.0498102921195887,-0.103448433572358,-0.120982278134608,0.0805716778949226,-0.142371792053655,-0.15962535201547,-0.185858558587169,-0.0510925238582346,-0.0105476471749018,-0.0645234786056553,0.148826234555088,-0.0678563974945542,-0.0296764770304392,0.0254060810819143,0.14027918504011,0.189410397667106,0.175139593260289,0.0368650147095229,-0.0487478479543305,-0.111893317437999,0.326450242099476,0.251231991808242,-0.132955867073418,-0.110443471051762,0.0391629570715383,-0.0337400349942895,0.0536771635893643,-0.0352097855449916,0.100615988248294,0.0101935587503785,0.0442740112882887,0.11635956538939,0.0456782372147117,0.0693302676385632,0.0867558810226586,0.0267438392251471,0.00195528947426663,-0.0969456810594235,0.1821861188787,-0.13500784819388,-0.0758747079590548,-0.0234221596898607,0.0297445804170947,-0.0889148386552801,-0.113890918721101,0.0058717183718554,-0.0270237653320919,-0.101351965879848,0.102660246858927,0.0826890388338641,0.00507715190614824,-0.0464886863773348,-0.00469269034517427,-0.116695513399713,-0.102494600478703,1,0.00895487626838238,-0.0860027815894206,-0.0823758830159326,0.0399481719376286,-0.102477865825676,-0.062857137642715,0.0441117060899655,-0.0693554379285041,-0.00750128258022841,0.0689740201705798,0.0894215787847017,-0.0738251010020134,0.138950309865554,-0.0736878204379823,0.04144565176796,-0.115434070529642,-0.0887732808087763,-0.0389036437035775,-0.00425434525935948,0.0381845998232147,0.159792658324697,-0.0183637679470896,-0.0134569524944624,-0.0105974102973504,-0.0523786161855416,-0.0567840842592022,-0.105627979479419,-0.0716559406956742,0.0880063676850392,0.128123733937798,0.019871765640713,-0.0777626058476642,-0.0511955368318132,-0.0976887844321615,-0.150023386805805,-0.050021262611937,0.00399333827364207,-0.047850518108119,-0.200812125810062,0.124032992869055,-0.0528915051880968,-0.150931470013162,0.0155305917413813,-0.207994177355292,0.128754378012504,0.00169798344002783,-0.128576624108248
"mal",0.15459580499091,-0.0128487105041798,0.236878920655939,0.0856619828570114,0.129155684252163,0.135868612965486,0.229470215198347,-0.0465807236808865,0.073079904679191,0.00091841967895566,0.134484340471163,0.100499189709728,-0.0427152671460133,-0.0158093317332645,0.13523352483114,0.182573123519191,-0.0424396474713622,-0.0854491876960883,-0.0883377415908402,0.0755035014939565,0.0882794231292866,0.0141841631319014,0.120436932111762,0.0624440312719597,0.0325416366335716,0.0481937483917897,0.0517303648094854,0.0134494425130955,0.253003363081481,0.0756998549578838,0.12484975494365,0.158789143065064,-0.0126578453665104,-0.060635807301375,0.0225708766340312,0.0186636138351875,0.0583873938474289,0.47064982369706,0.286338910954588,0.0736692786679679,0.17630905855853,0.0293523275497092,0.0804112763011398,-0.0907327814297496,0.0487133796093326,0.119799936701964,0.233951907166903,0.186189327512935,0.0701851676314665,-0.0595984768243028,-0.0385525392603901,0.138999541030856,0.0905970021573386,0.171755889183765,0.062721702357107,-0.0165940408751356,0.0658054871547624,-0.0307756533219664,-0.0182297380048978,0.0207835341782935,0.131199134122301,-0.0133886033393603,-0.026222622226337,-0.0458070561922879,-0.135418992209059,-0.0846735202833628,0.044489537268584,0.230429962645994,0.00192735336845027,-0.130980686116281,-0.154551937980099,-0.0622857360937961,0.0346882906490965,0.0628682334867449,0.135299270464128,0.0525110224529581,-0.044422227949273,-0.0544167865577638,-0.0361467377212133,0.128796523129069,-0.0825608233857861,-0.00491868093585849,-0.0050478956871698,-0.127067189614858,0.280231094467359,0.0114559265895867,0.00895487626838238,1,0.238850522248638,-0.0315898945988954,0.10560746921888,0.246289659780561,-0.0550010518374763,0.114519798009714,-0.187798464571236,0.0820419373889842,0.066265347115117,-0.00765623823963451,0.210175508693407,0.0679619390432424,0.0626686538824748,0.000101492053504209,0.0313899821088926,0.244642947832258,0.0351073621243576,0.0375588612179703,0.015810979286855,-0.194843195342233,-0.0271941064979618,0.101059958827918,0.00341714342349081,-0.0292977377599705,-0.0532122062233229,0.003401677867862,0.0259612824795321,-0.0821684172984606,0.129896140614639,-0.100842864425213,0.0334246047212404,-0.082866251006938,-0.0518773871897096,-0.0417531957251716,-0.0446394004638215,0.00316041081331717,0.0238065615643883,-0.0744744110478294,0.259026030093167,0.0538435730473244,-0.0132521804520691,0.0150197236285365,0.0624984215321335,0.00600718899358728,0.040147466849138,0.193355483406729
